Latitude,Longitude,Loc. quality,Loc. date,Pass,Sat.,Frequency,Msg Date,Comp.,Msg,> - 120 DB,Best level,Delta freq.,Long. 1,Lat. sol. 1,Long. 2,Lat. sol. 2,Loc. idx,Nopc,Error radius,Semi-major axis,Semi-minor axis,Ellipse orientation,GDOP,SENSOR #01,SENSOR #02,SENSOR #03,SENSOR #04,SENSOR #05,SENSOR #06,SENSOR #07,SENSOR #08,SENSOR #09,SENSOR #10,SENSOR #11,SENSOR #12,SENSOR #13,SENSOR #14,SENSOR #15,SENSOR #16,SENSOR #17,SENSOR #18,SENSOR #19,SENSOR #20,SENSOR #21,SENSOR #22,SENSOR #23,SENSOR #24,SENSOR #25,SENSOR #26,SENSOR #27,SENSOR #28,SENSOR #29,SENSOR #30,SENSOR #31,SENSOR #32
23.54126,-77.30509,A,01/19/2021 00:24:18,649,NP,401677546.12,01/19/2021 00:18:01,1,3,0,-126,401677546.12,-77.30509,23.54126,-77.30509,23.54126,8,3,208,455,94,122,493,90,176,131,220,232,208,36,89,57,129,44,159,22,139,94,115,241,248,125,222,189,170,216,,,,,,,,,
23.54126,-77.30509,A,01/19/2021 00:24:18,649,NP,401677546.12,01/19/2021 00:26:06,1,3,0,-126,401677546.12,-77.30509,23.54126,-77.30509,23.54126,8,3,208,455,94,122,493,98,136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.54126,-77.30509,A,01/19/2021 00:24:18,649,NP,401677546.12,01/19/2021 00:28:50,1,3,0,-126,401677546.12,-77.30509,23.54126,-77.30509,23.54126,8,3,208,455,94,122,493,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.54174,-77.30455,B,01/19/2021 00:50:10,0,SR,401677541.73,01/19/2021 00:50:11,1,1,0,-135,401677541.73,-77.30455,23.54174,-77.30455,23.54174,6,3,723,804,649,103,2018,75,23,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.49973,-77.28746,B,01/19/2021 03:32:30,0,MB,401677560.03,01/19/2021 03:32:30,1,1,0,-133,401677560.03,-77.28746,23.49973,-77.28746,23.49973,8,3,1851,2025,1690,75,5223,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.51455,-77.27285,A,01/19/2021 22:46:59,192,SR,401677543.88,01/19/2021 22:43:47,1,3,0,-121,401677543.88,-77.27285,23.51455,-77.27285,23.51455,0,3,436,3763,50,88,1193,77,214,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.51455,-77.27285,A,01/19/2021 22:46:59,192,SR,401677543.88,01/19/2021 22:44:17,1,3,0,-121,401677543.88,-77.27285,23.51455,-77.27285,23.51455,0,3,436,3763,50,88,1193,81,241,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.51455,-77.27285,A,01/19/2021 22:46:59,192,SR,401677543.88,01/19/2021 22:46:59,1,3,0,-121,401677543.88,-77.27285,23.51455,-77.27285,23.51455,0,3,436,3763,50,88,1193,99,141,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.51219,-77.30325,A,01/20/2021 00:46:34,187,MC,401677554.91,01/20/2021 00:45:19,1,3,0,-126,401677554.91,-77.30325,23.51219,,,8,3,1317,6712,258,40,2800,32,70,96,4,1,0,0,0,0,255,0,0,0,0,0,71,70,64,0,0,0,0,0,0,255,0,0,0,0,0,185,
23.51219,-77.30325,A,01/20/2021 00:46:34,187,MC,401677554.91,01/20/2021 00:45:59,1,3,0,-126,401677554.91,-77.30325,23.51219,,,8,3,1317,6712,258,40,2800,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.51219,-77.30325,A,01/20/2021 00:46:34,187,MC,401677554.91,01/20/2021 00:48:26,1,3,0,-126,401677554.91,-77.30325,23.51219,,,8,3,1317,6712,258,40,2800,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.55727,-77.27588,B,01/20/2021 03:11:41,125,NN,401677539.4,01/20/2021 03:11:42,1,2,0,-127,401677539.4,-77.27588,23.55727,-77.27588,23.55727,8,3,2146,9363,491,110,3492,75,23,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.56878,-77.30066,A,01/20/2021 03:12:33,125,MB,401677549.25,01/20/2021 03:11:42,1,3,0,-129,401677549.25,-77.30066,23.56878,-77.30066,23.56878,6,3,551,2292,132,83,1520,75,23,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.56878,-77.30066,A,01/20/2021 03:12:33,125,MB,401677549.25,01/20/2021 03:12:11,1,3,0,-129,401677549.25,-77.30066,23.56878,-77.30066,23.56878,6,3,551,2292,132,83,1520,120,24,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.55727,-77.27588,B,01/20/2021 03:11:41,125,NN,401677539.4,01/20/2021 03:13:47,1,2,0,-127,401677539.4,-77.27588,23.55727,-77.27588,23.55727,8,3,2146,9363,491,110,3492,51,152,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.56878,-77.30066,A,01/20/2021 03:12:33,125,MB,401677549.25,01/20/2021 03:13:47,1,3,0,-129,401677549.25,-77.30066,23.56878,-77.30066,23.56878,6,3,551,2292,132,83,1520,98,136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.56618,-77.29745,B,01/20/2021 04:08:11,0,MC,401677540.64,01/20/2021 04:08:12,1,1,0,-131,401677540.64,-77.29745,23.56618,-77.29745,23.56618,8,3,1143,1559,837,85,3221,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.5677,-77.20207,B,01/21/2021 02:05:43,0,MC,401677550.02,01/21/2021 02:05:43,1,1,1,-116,401677550.02,-77.20207,23.5677,-77.20207,23.5677,0,3,4291,7273,2531,104,12134,65,21,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.62389,-77.34492,2,01/21/2021 02:05:43,495,MC,401677543.8,01/21/2021 02:07:12,1,7,3,-113,401677543.8,-77.34492,23.62389,-77.34492,23.62389,50,3,261,613,110,74,202,95,124,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.62389,-77.34492,2,01/21/2021 02:05:43,495,MC,401677543.8,01/21/2021 02:08:53,1,7,3,-113,401677543.8,-77.34492,23.62389,-77.34492,23.62389,50,3,261,613,110,74,202,103,137,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.62389,-77.34492,2,01/21/2021 02:05:43,495,MC,401677543.8,01/21/2021 02:09:22,1,7,3,-113,401677543.8,-77.34492,23.62389,-77.34492,23.62389,50,3,261,613,110,74,202,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.62389,-77.34492,2,01/21/2021 02:05:43,495,MC,401677543.8,01/21/2021 02:10:04,1,7,3,-113,401677543.8,-77.34492,23.62389,-77.34492,23.62389,50,3,261,613,110,74,202,69,240,131,220,232,208,36,89,58,136,173,209,18,10,255,22,3,123,31,209,80,255,128,,,,,,,,,
23.62389,-77.34492,2,01/21/2021 02:05:43,495,MC,401677543.8,01/21/2021 02:11:09,1,7,3,-113,401677543.8,-77.34492,23.62389,-77.34492,23.62389,50,3,261,613,110,74,202,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.62389,-77.34492,2,01/21/2021 02:05:43,495,MC,401677543.8,01/21/2021 02:13:58,2,7,3,-113,401677543.8,-77.34492,23.62389,-77.34492,23.62389,50,3,261,613,110,74,202,65,21,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.62193,-77.3431,B,01/21/2021 02:55:17,0,MB,401677540.39,01/21/2021 02:55:18,1,1,0,-127,401677540.39,-77.3431,23.62193,-77.3431,23.62193,8,3,2565,3363,1956,83,2520,79,19,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.62204,-77.34408,B,01/21/2021 02:55:17,0,NN,401677543,01/21/2021 02:55:18,1,1,0,-121,401677543,-77.34408,23.62204,-77.34408,23.62204,0,3,2345,3080,1784,83,2523,79,19,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.60671,-77.36305,1,01/22/2021 00:10:23,380,NK,401677541.94,01/22/2021 00:06:30,1,3,0,-123,401677541.94,-77.36305,23.60671,-77.36305,23.60671,50,3,931,8046,107,70,1301,88,208,131,220,232,208,36,89,59,0,117,83,20,11,49,24,19,229,31,208,192,255,128,,,,,,,,,
23.60671,-77.36305,1,01/22/2021 00:10:23,380,NK,401677541.94,01/22/2021 00:11:51,1,3,0,-123,401677541.94,-77.36305,23.60671,-77.36305,23.60671,50,3,931,8046,107,70,1301,91,153,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.60671,-77.36305,1,01/22/2021 00:10:23,380,NK,401677541.94,01/22/2021 00:12:50,1,3,0,-123,401677541.94,-77.36305,23.60671,-77.36305,23.60671,50,3,931,8046,107,70,1301,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.60671,-77.36305,1,01/22/2021 00:10:23,380,NK,401677541.94,01/22/2021 00:13:54,1,3,0,-123,401677541.94,-77.36305,23.60671,-77.36305,23.60671,50,3,931,8046,107,70,1301,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.60671,-77.36305,1,01/22/2021 00:10:23,380,NK,401677541.94,01/22/2021 00:15:15,1,3,0,-123,401677541.94,-77.36305,23.60671,-77.36305,23.60671,50,3,931,8046,107,70,1301,70,14,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.60671,-77.36305,1,01/22/2021 00:10:23,380,NK,401677541.94,01/22/2021 00:15:48,1,3,0,-123,401677541.94,-77.36305,23.60671,-77.36305,23.60671,50,3,931,8046,107,70,1301,80,158,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.60671,-77.36305,1,01/22/2021 00:10:23,380,NK,401677541.94,01/22/2021 00:17:18,1,3,0,-123,401677541.94,-77.36305,23.60671,-77.36305,23.60671,50,3,931,8046,107,70,1301,97,135,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.61297,-77.34798,B,01/22/2021 01:26:41,0,MA,401677540.45,01/22/2021 01:26:42,1,1,0,-132,401677540.45,-77.34798,23.61297,-77.34798,23.61297,8,2,1368,1826,1024,71,3854,34,70,160,0,0,4,0,0,48,255,0,0,0,0,0,63,70,128,0,0,0,0,0,0,255,0,0,0,0,0,179,
23.61618,-77.34807,B,01/22/2021 03:26:37,0,MC,401677544.82,01/22/2021 03:26:38,1,1,0,-121,401677544.82,-77.34807,23.61618,-77.34807,23.61618,8,2,3034,4514,2039,71,5234,32,70,160,0,0,0,0,0,48,255,0,0,0,0,0,63,70,128,0,0,0,0,0,0,255,0,0,0,0,0,179,
23.58592,-77.38138,2,01/22/2021 12:06:24,90,SR,401677546.57,01/22/2021 12:05:45,1,3,0,-131,401677546.57,-77.38138,23.58592,-77.38138,23.58592,56,3,438,1017,188,6,616,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.58687,-77.38413,1,01/22/2021 12:05:54,310,MA,401677543.79,01/22/2021 12:05:45,1,5,0,-126,401677543.79,-77.38413,23.58687,-77.38413,23.58687,58,3,959,2894,317,160,1248,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.58592,-77.38138,2,01/22/2021 12:06:24,90,SR,401677546.57,01/22/2021 12:06:14,1,3,0,-131,401677546.57,-77.38138,23.58592,-77.38138,23.58592,56,3,438,1017,188,6,616,64,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.58687,-77.38413,1,01/22/2021 12:05:54,310,MA,401677543.79,01/22/2021 12:06:14,1,5,0,-126,401677543.79,-77.38413,23.58687,-77.38413,23.58687,58,3,959,2894,317,160,1248,64,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.58592,-77.38138,2,01/22/2021 12:06:24,90,SR,401677546.57,01/22/2021 12:07:15,1,3,0,-131,401677546.57,-77.38138,23.58592,-77.38138,23.58592,56,3,438,1017,188,6,616,109,139,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.58687,-77.38413,1,01/22/2021 12:05:54,310,MA,401677543.79,01/22/2021 12:07:15,1,5,0,-126,401677543.79,-77.38413,23.58687,-77.38413,23.58687,58,3,959,2894,317,160,1248,109,139,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.58687,-77.38413,1,01/22/2021 12:05:54,310,MA,401677543.79,01/22/2021 12:07:44,2,5,0,-126,401677543.79,-77.38413,23.58687,-77.38413,23.58687,58,3,959,2894,317,160,1248,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.58592,-77.38138,2,01/22/2021 12:06:24,90,SR,401677546.57,01/22/2021 12:11:15,1,3,0,-131,401677546.57,-77.38138,23.58592,-77.38138,23.58592,56,3,438,1017,188,6,616,90,195,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.58557,-77.38141,B,01/22/2021 12:22:06,0,NP,401677542.35,01/22/2021 12:22:06,1,1,0,-127,401677542.35,-77.38141,23.58557,-77.38141,23.58557,6,3,788,829,747,76,1602,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.58558,-77.3814,B,01/22/2021 12:32:08,0,NK,401677544.21,01/22/2021 12:32:09,1,1,0,-122,401677544.21,-77.3814,23.58558,-77.3814,23.58558,6,3,809,862,758,84,2016,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.59648,-77.33169,A,01/22/2021 22:46:53,407,SR,401677544.9,01/22/2021 22:46:53,1,3,0,-128,401677544.9,-77.33169,23.59648,-77.33169,23.59648,8,3,147,322,66,96,277,75,23,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.59646,-77.33164,B,01/22/2021 22:46:53,0,A1,401677542.44,01/22/2021 22:46:53,1,1,0,-121,401677542.44,-77.33164,23.59646,-77.33164,23.59646,0,3,153,335,69,97,277,75,23,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.59648,-77.33169,A,01/22/2021 22:46:53,407,SR,401677544.9,01/22/2021 22:49:50,1,3,0,-128,401677544.9,-77.33169,23.59648,-77.33169,23.59648,8,3,147,322,66,96,277,98,136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.59648,-77.33169,A,01/22/2021 22:46:53,407,SR,401677544.9,01/22/2021 22:53:40,1,3,0,-128,401677544.9,-77.33169,23.59648,-77.33169,23.59648,8,3,147,322,66,96,277,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.59595,-77.33049,B,01/22/2021 23:51:16,0,NK,401677543.39,01/22/2021 23:51:17,1,1,0,-133,401677543.39,-77.33049,23.59595,-77.33049,23.59595,8,3,1107,1209,1012,90,3115,71,27,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.59515,-77.32978,B,01/23/2021 00:33:09,0,SR,401677545.71,01/23/2021 00:33:09,1,1,0,-131,401677545.71,-77.32978,23.59515,-77.32978,23.59515,8,3,1383,1559,1226,78,3898,32,70,160,0,0,0,0,0,48,255,0,0,0,0,0,63,70,128,0,0,0,0,0,3,241,244,203,144,231,127,242,
23.59089,-77.32762,B,01/23/2021 02:12:42,0,MB,401677543.83,01/23/2021 02:12:43,1,1,0,-124,401677543.83,-77.32762,23.59089,-77.32762,23.59089,8,3,1611,2973,872,84,4544,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.59083,-77.32836,B,01/23/2021 02:27:09,0,NN,401677543.56,01/23/2021 02:27:09,1,1,0,-128,401677543.56,-77.32836,23.59083,-77.32836,23.59083,6,3,1636,3266,819,85,4615,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.59965,-77.3462,3,01/23/2021 03:07:00,597,MC,401677542.44,01/23/2021 03:00:30,1,6,2,-114,401677542.44,-77.3462,23.59965,-77.3462,23.59965,58,2,172,261,113,137,304,70,14,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.59965,-77.3462,3,01/23/2021 03:07:00,273,MC,401677542.99,01/23/2021 03:04:09,1,3,2,-114,401677542.99,-77.3462,23.59965,-77.3462,23.59965,58,2,172,261,113,137,304,85,240,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.59965,-77.3462,3,01/23/2021 03:07:00,273,MC,401677542.99,01/23/2021 03:08:10,1,3,2,-114,401677542.99,-77.3462,23.59965,-77.3462,23.59965,58,2,172,261,113,137,304,109,139,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.59965,-77.3462,3,01/23/2021 03:07:00,273,MC,401677542.99,01/23/2021 03:08:42,1,3,2,-114,401677542.99,-77.3462,23.59965,-77.3462,23.59965,58,2,172,261,113,137,304,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.59965,-77.3462,3,01/23/2021 03:07:00,273,MC,401677542.99,01/23/2021 03:09:22,1,3,2,-114,401677542.99,-77.3462,23.59965,-77.3462,23.59965,58,2,172,261,113,137,304,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.59965,-77.3462,3,01/23/2021 03:07:00,273,MC,401677542.99,01/23/2021 03:10:27,1,3,2,-114,401677542.99,-77.3462,23.59965,-77.3462,23.59965,58,2,172,261,113,137,304,76,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.64943,-77.47414,B,01/23/2021 23:59:45,270,SR,401677555.15,01/23/2021 23:59:45,1,2,1,-119,401677555.15,-77.47414,23.64943,-77.47414,23.64943,0,3,4885,226632,105,91,9080,32,70,224,0,0,0,0,0,87,255,0,0,0,0,0,51,70,192,0,0,0,0,0,54,255,0,0,0,0,0,246,
23.64943,-77.47414,B,01/23/2021 23:59:45,270,SR,401677555.15,01/24/2021 00:04:15,1,2,1,-119,401677555.15,-77.47414,23.64943,-77.47414,23.64943,0,3,4885,226632,105,91,9080,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.63792,-77.37507,B,01/24/2021 00:04:15,0,A1,401677536.31,01/24/2021 00:04:15,1,1,0,-129,401677536.31,-77.37507,23.63792,-77.37507,23.63792,6,3,4063,6682,2469,84,7553,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.6358,-77.36581,A,01/24/2021 02:13:30,429,NN,401677546.84,01/24/2021 02:13:10,1,3,0,-124,401677546.84,-77.36581,23.6358,-77.36581,23.6358,8,3,1723,111573,26,72,4860,64,20,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.63986,-77.35171,A,01/24/2021 02:17:04,429,MA,401677546.49,01/24/2021 02:13:10,1,3,0,-122,401677546.49,-77.35171,23.63986,,,6,3,244,716,82,129,601,68,20,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.64025,-77.35218,B,01/24/2021 02:17:04,389,MA,401677545.96,01/24/2021 02:13:50,1,2,0,-122,401677545.96,-77.35218,23.64025,-77.35218,23.64025,6,3,248,627,98,131,616,80,33,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.6358,-77.36581,A,01/24/2021 02:13:30,429,NN,401677546.84,01/24/2021 02:13:50,1,3,0,-124,401677546.84,-77.36581,23.6358,-77.36581,23.6358,8,3,1723,111573,26,72,4860,80,33,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.64025,-77.35218,B,01/24/2021 02:17:04,389,MA,401677545.96,01/24/2021 02:20:19,1,2,0,-122,401677545.96,-77.35218,23.64025,-77.35218,23.64025,6,3,248,627,98,131,616,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.6358,-77.36581,A,01/24/2021 02:13:30,429,NN,401677546.84,01/24/2021 02:20:19,1,3,0,-124,401677546.84,-77.36581,23.6358,-77.36581,23.6358,8,3,1723,111573,26,72,4860,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.64047,-77.35407,B,01/24/2021 02:51:17,0,MC,401677546.06,01/24/2021 02:51:17,1,1,0,-122,401677546.06,-77.35407,23.64047,-77.35407,23.64047,8,3,885,983,795,105,2341,80,3,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.63423,-77.33156,B,01/24/2021 04:01:50,385,NN,401677540.95,01/24/2021 03:58:38,1,2,0,-132,401677540.95,-77.33156,23.63423,-77.33156,23.63423,8,3,980,7678,125,14,2750,94,80,131,220,232,208,36,89,60,15,183,209,212,12,93,20,15,213,172,215,94,119,120,,,,,,,,,
23.63423,-77.33156,B,01/24/2021 04:01:50,385,NN,401677540.95,01/24/2021 04:05:03,1,2,0,-132,401677540.95,-77.33156,23.63423,-77.33156,23.63423,8,3,980,7678,125,14,2750,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.84863,-77.49787,A,01/25/2021 14:52:02,156,MC,401677500.41,01/25/2021 14:50:45,1,2,1,-113,401677500.41,-77.49787,23.84863,-77.49787,23.84863,0,3,1224,7051,212,102,721,103,137,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.84863,-77.49787,A,01/25/2021 14:52:02,156,MC,401677500.41,01/25/2021 14:53:21,1,2,1,-113,401677500.41,-77.49787,23.84863,-77.49787,23.84863,0,3,1224,7051,212,102,721,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.84863,-77.49787,A,01/25/2021 14:52:02,156,MC,401677500.41,01/25/2021 14:56:04,1,2,1,-113,401677500.41,-77.49787,23.84863,-77.49787,23.84863,0,3,1224,7051,212,102,721,92,114,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.87209,-77.4986,B,01/25/2021 22:51:15,34,SR,401677544.63,01/25/2021 22:51:15,1,2,0,-127,401677544.63,-77.4986,23.87209,-77.4986,23.87209,8,2,10838,28250,4157,69,6437,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.87209,-77.4986,B,01/25/2021 22:51:15,34,SR,401677544.63,01/25/2021 22:51:49,1,2,0,-127,401677544.63,-77.4986,23.87209,-77.4986,23.87209,8,2,10838,28250,4157,69,6437,74,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.89034,-77.4906,B,01/25/2021 23:01:33,0,NP,401677561.8,01/25/2021 23:01:33,1,1,0,-122,401677561.8,-77.4906,23.89034,-77.4906,23.89034,6,3,8370,27969,2504,75,6088,95,125,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.89549,-77.47885,B,01/25/2021 23:59:56,0,MA,401677552.65,01/25/2021 23:59:57,1,1,0,-124,401677552.65,-77.47885,23.89549,-77.47885,23.89549,8,3,2010,3829,1054,77,5676,39,66,92,1,85,140,80,119,154,136,195,182,71,13,240,228,66,95,255,33,17,176,55,86,252,216,125,127,247,7,113,
23.91916,-77.46793,B,01/26/2021 00:09:16,0,NK,401677575.48,01/26/2021 00:09:16,1,1,0,-124,401677575.48,-77.46793,23.91916,-77.46793,23.91916,6,3,1842,4929,688,85,5200,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.92681,-77.46141,B,01/26/2021 01:33:21,0,MA,401677549.45,01/26/2021 01:33:21,1,1,0,-121,401677549.45,-77.46141,23.92681,-77.46141,23.92681,8,2,2198,4284,1127,86,6207,94,137,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.9277,-77.50622,B,01/26/2021 01:58:46,0,MC,401677548.09,01/26/2021 01:58:46,1,1,0,-131,401677548.09,-77.50622,23.9277,-77.50622,23.9277,6,3,1279,11765,139,21,3601,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.92963,-77.50544,B,01/26/2021 01:58:46,0,NN,401677558.26,01/26/2021 01:58:46,1,1,0,-123,401677558.26,-77.50544,23.92963,-77.50544,23.92963,0,3,1262,11469,138,21,3555,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.9277,-77.50622,B,01/26/2021 01:58:46,0,MC,401677548.09,01/26/2021 02:08:26,1,1,0,-131,401677548.09,-77.50622,23.9277,-77.50622,23.9277,6,3,1279,11765,139,21,3601,80,143,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.02583,-77.49175,B,01/26/2021 11:29:38,362,NP,401677506.35,01/26/2021 11:29:38,1,2,0,-122,401677506.35,-77.49175,24.02583,-77.49175,24.02583,8,3,2079,57181,75,148,5871,81,229,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.02583,-77.49175,B,01/26/2021 11:29:38,362,NP,401677506.35,01/26/2021 11:35:40,1,2,0,-122,401677506.35,-77.49175,24.02583,-77.49175,24.02583,8,3,2079,57181,75,148,5871,103,137,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.03396,-77.49174,B,01/26/2021 12:18:54,0,MA,401677491.92,01/26/2021 12:18:54,1,1,0,-129,401677491.92,-77.49174,24.03396,-77.49174,24.03396,8,3,2253,6767,750,147,6366,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.13267,-77.54866,B,01/26/2021 12:29:04,30,NK,401677537.74,01/26/2021 12:28:49,1,2,0,-127,401677537.74,-77.54866,24.13267,-77.54866,24.13267,6,3,3545,5428,2315,138,4037,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.13267,-77.54866,B,01/26/2021 12:29:04,30,NK,401677537.74,01/26/2021 12:29:20,1,2,0,-127,401677537.74,-77.54866,24.13267,-77.54866,24.13267,6,3,3545,5428,2315,138,4037,70,14,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.27709,-77.60111,B,01/26/2021 23:40:16,0,MA,401677570.74,01/26/2021 23:40:16,1,1,0,-131,401677570.74,-77.60111,24.27709,-77.60111,24.27709,8,3,11550,15193,8780,46,9311,76,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.19654,-77.67048,B,01/26/2021 23:40:16,0,NK,401677553.93,01/26/2021 23:40:16,1,1,0,-127,401677553.93,-77.67048,24.19654,-77.67048,24.19654,0,3,15887,38970,6476,17,12807,76,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.20538,-77.69147,B,01/27/2021 01:20:22,0,NK,401677575.49,01/27/2021 01:20:23,1,1,0,-127,401677575.49,-77.69147,24.20538,-77.69147,24.20538,8,3,11370,28660,4510,14,12921,83,255,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.29138,-77.69418,B,01/27/2021 09:37:55,0,SR,401677548.94,01/27/2021 09:37:55,1,1,0,-131,401677548.94,-77.69418,24.29138,-77.69418,24.29138,8,3,5284,9263,3013,8,14943,10,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.21607,-77.59972,B,01/30/2021 23:43:18,0,SR,401650000,01/30/2021 23:38:28,1,1,1,-117,401650000,-77.59972,24.21607,-77.59972,24.21607,6,3,341,1175,99,128,453,94,150,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.21883,-77.59655,3,01/30/2021 23:40:53,625,NP,401677545.24,01/30/2021 23:38:28,1,5,0,-121,401677545.24,-77.59655,24.21883,-77.59655,24.21883,50,3,186,424,81,72,152,94,150,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.21737,-77.59608,2,01/30/2021 23:44:50,0,NK,401650000,01/30/2021 23:38:28,1,1,0,-133,401650000,-77.59608,24.21737,-77.59608,24.21737,56,3,341,708,163,85,226,94,150,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.21883,-77.59655,3,01/30/2021 23:40:53,625,NP,401677545.24,01/30/2021 23:43:19,1,5,0,-121,401677545.24,-77.59655,24.21883,-77.59655,24.21883,50,3,186,424,81,72,152,32,71,160,0,0,0,0,0,129,255,0,0,0,0,0,253,71,128,0,0,0,0,0,4,255,0,0,0,0,0,35,
