Depth,Distance,TealeX,TealeY,ATOScal
-84.255585,1768.883125,-178450,-158411.5809,411.8243925
-76.791756,1671.88348,-178350,-158411.5809,411.8812309
-80.14566,1575.2591,-178250,-158411.5809,411.9380693
-78.591446,1479.083532,-178150,-158411.5809,411.9949077
-76.099411,1383.45038,-178050,-158411.5809,412.0517461
-74.521523,1288.480429,-177950,-158411.5809,412.1085845
-71.046288,1194.331895,-177850,-158411.5809,411.9437827
-68.357498,1101.215482,-177750,-158411.5809,412.054567
-64.048752,1009.416861,-177650,-158411.5809,412.1653513
-61.270039,919.330876,-177550,-158411.5809,412.2761356
-58.125507,831.514354,-177450,-158411.5809,412.38692
-53.771015,742.657141,-177350,-158411.5809,412.4977043
-48.815041,656.448086,-177250,-158411.5809,412.6084886
-43.419765,574.724761,-177150,-158411.5809,412.7192729
-34.88332,499.692917,-177050,-158411.5809,412.8300572
-25.101954,434.830395,-176950,-158411.5809,413.1314034
-23.274767,385.307583,-176850,-158411.5809,413.2428132
-18,290.583794,-176750,-158411.5809,413.3542231
-8,200.408877,-176650,-158411.5809,413.4656329
-8,124.947585,-176550,-158411.5809,413.5770427
-1,71.606156,-176450,-158411.5809,413.6884526
-1,45.368089,-176350,-158411.5809,413.7998624
-83.497299,1944.951805,-178650,-158311.5809,411.5589066
-84.331642,1846.370598,-178550,-158311.5809,411.615745
-81.917656,1747.950584,-178450,-158311.5809,411.6725834
-81.574532,1649.720615,-178350,-158311.5809,411.7294218
-76.736404,1551.716781,-178250,-158311.5809,411.7862602
-77.700348,1453.98481,-178150,-158311.5809,411.8430986
-75.689178,1356.583462,-178050,-158311.5809,411.899937
-73.282349,1259.589437,-177950,-158311.5809,411.9567754
-70.079063,1163.104643,-177850,-158311.5809,412.0136138
-59.753124,1067.267198,-177750,-158311.5809,412.0704522
-63.698944,972.26855,-177650,-158311.5809,412.0231032
-60.914963,878.380894,-177550,-158311.5809,412.1338875
-52.973751,786.002452,-177450,-158311.5809,412.2446718
-50.113865,695.734659,-177350,-158311.5809,412.3554561
-47.296406,608.444875,-177250,-158311.5809,412.4662404
-41.771835,519.220211,-177150,-158311.5809,412.5770248
-35.004181,434.7115,-177050,-158311.5809,412.6878091
-28.437773,358.271614,-176950,-158311.5809,412.7985934
-22.13629,296.214467,-176850,-158311.5809,413.1039483
-18,253.851802,-176750,-158311.5809,413.2153582
-8,171.420348,-176650,-158311.5809,413.326768
-8,71.482253,-176550,-158311.5809,413.4381779
-76.995392,1931.119173,-178650,-158211.5809,411.4070975
-79.782616,1831.793689,-178550,-158211.5809,411.4639359
-83.459847,1732.545809,-178450,-158211.5809,411.5207743
-80.925781,1633.389678,-178350,-158211.5809,411.5776127
-79.493828,1534.343085,-178250,-158211.5809,411.6344511
-76.174492,1435.428704,-178150,-158211.5809,411.6912895
-74.817459,1336.675886,-178050,-158211.5809,411.7481279
-71.94883,1238.123292,-177950,-158211.5809,411.8049663
-60.97699,1139.822857,-177850,-158211.5809,411.8618047
-65.571564,1041.845961,-177750,-158211.5809,411.9186431
-62.918556,944.293317,-177650,-158211.5809,411.9754815
-58.110939,847.311471,-177550,-158211.5809,411.9916393
-55.018829,751.121555,-177450,-158211.5809,412.1024236
-52.550392,656.071986,-177350,-158211.5809,412.213208
-35.139492,562.740892,-177250,-158211.5809,412.3239923
-38.356094,472.148465,-177150,-158211.5809,412.4347766
-31.662382,385.039173,-177050,-158211.5809,412.5455609
-25.526915,296.039906,-176950,-158211.5809,412.6563452
-13,216.850379,-176850,-158211.5809,412.7671296
-13,162.50707,-176750,-158211.5809,412.8779139
-3,132.573082,-176650,-158211.5809,413.1879031
-3,41.086259,-176550,-158211.5809,413.299313
-88.934258,1922.395639,-178650,-158111.5809,411.2552885
-86.170662,1822.594813,-178550,-158111.5809,411.3121269
-84.820625,1722.817087,-178450,-158111.5809,411.3689653
-80.542305,1623.06672,-178350,-158111.5809,411.4258037
-77.5868,1523.349086,-178250,-158111.5809,411.4826421
-73.9216,1423.671064,-178150,-158111.5809,411.5394805
-70.863594,1324.0416,-178050,-158111.5809,411.5963189
-70.808044,1224.472548,-177950,-158111.5809,411.6531573
-67.161331,1124.979947,-177850,-158111.5809,411.7099957
-64.513283,1025.586048,-177750,-158111.5809,411.7668341
-61.094219,926.322623,-177650,-158111.5809,411.8236725
-57.830509,827.236643,-177550,-158111.5809,411.8805109
-54.268204,728.400525,-177450,-158111.5809,411.9373493
-48.988869,629.931889,-177350,-158111.5809,412.0709598
-42.428009,532.034817,-177250,-158111.5809,412.1817441
-26.574102,435.095285,-177150,-158111.5809,412.2925284
-17.958868,339.933476,-177050,-158111.5809,412.4033128
-25.617579,248.599335,-176950,-158111.5809,412.5140971
-13,162.188667,-176850,-158111.5809,412.6248814
-13,75.4296,-176750,-158111.5809,412.7356657
-3,33.399982,-176650,-158111.5809,412.84645
-3,7.502553,-176550,-158111.5809,413.1604481
-92.142265,1918.850887,-178650,-158011.5809,411.1034794
-87.699608,1818.855571,-178550,-158011.5809,411.1603178
-86.082031,1718.8608,-178450,-158011.5809,411.2171562
-83.165001,1618.866675,-178350,-158011.5809,411.2739946
-79.149841,1518.873323,-178250,-158011.5809,411.330833
-74.515778,1418.880909,-178150,-158011.5809,411.3876714
-72.626762,1318.889644,-178050,-158011.5809,411.4445098
-68.086128,1218.899813,-177950,-158011.5809,411.5013482
-63.875156,1118.9118,-177850,-158011.5809,411.5581866
-55.563282,1018.926139,-177750,-158011.5809,411.615025
-57.913986,918.943599,-177650,-158011.5809,411.6718634
-55.471718,818.965322,-177550,-158011.5809,411.7287018
-50.814022,718.993087,-177450,-158011.5809,411.7855402
-43.211094,619.029822,-177350,-158011.5809,411.8423786
-29.794258,519.080708,-177250,-158011.5809,411.899217
-28.343437,419.155868,-177150,-158011.5809,412.1502803
-21.528358,319.278096,-177050,-158011.5809,412.2610646
-20,219.511648,-176950,-158011.5809,412.3718489
-9,120.134195,-176850,-158011.5809,412.4826332
-9,26.059273,-176750,-158011.5809,412.5934176
-93.729729,1920.298453,-178650,-157911.5809,410.9516703
-81.461365,1820.371407,-178550,-157911.5809,411.0085087
-87.3927,1720.452839,-178450,-157911.5809,411.0653471
-80.885857,1620.544316,-178350,-157911.5809,411.1221855
-76.567543,1520.64782,-178250,-157911.5809,411.1790239
-74.661331,1420.765886,-178150,-157911.5809,411.2358623
-71.610153,1320.901818,-178050,-157911.5809,411.2927007
-68.032928,1221.06,-177950,-157911.5809,411.3495391
-65.023514,1121.246375,-177850,-157911.5809,411.4063775
-62.157459,1021.469209,-177750,-157911.5809,411.4632159
-56.648281,921.740341,-177650,-157911.5809,411.5200543
-55.021366,822.077349,-177550,-157911.5809,411.5768927
-49.060314,722.507493,-177450,-157911.5809,411.6337311
-37.013477,623.075428,-177350,-157911.5809,411.6905695
-37.814259,523.859618,-177250,-157911.5809,411.7474079
-25.360508,425.011541,-177150,-157911.5809,411.8042463
-21.616562,326.864989,-177050,-157911.5809,411.8610847
-20,230.318544,-176950,-157911.5809,412.2296008
-9,138.753532,-176850,-157911.5809,412.3403851
-9,58.219017,-176750,-157911.5809,412.4511694
0,7.164061,-176550,-157911.5809,412.672738
0,44.788363,-176450,-157911.5809,412.7835224
-92.373398,1926.610238,-178650,-157811.5809,410.7998612
-90.901207,1827.02844,-178550,-157811.5809,410.8566996
-90.114296,1727.494959,-178450,-157811.5809,410.913538
-82.08992,1628.018656,-178350,-157811.5809,410.9703764
-78.479416,1528.610694,-178250,-157811.5809,411.0272148
-74.527267,1429.285333,-178150,-157811.5809,411.0840532
-68.734024,1330.061079,-178050,-157811.5809,411.1408916
-67.14621,1230.962382,-177950,-157811.5809,411.19773
-63.856133,1132.022216,-177850,-157811.5809,411.2545684
-60.332226,1033.286121,-177750,-157811.5809,411.3114068
-56.166916,934.818762,-177650,-157811.5809,411.3682452
-51.016876,836.715023,-177550,-157811.5809,411.4250836
-46.944492,739.119706,-177450,-157811.5809,411.481922
-42.250389,640.695036,-177350,-157811.5809,411.5387604
-38.495392,541.100971,-177250,-157811.5809,411.5955988
-26.488438,441.690379,-177150,-157811.5809,411.6524372
-19.522928,342.623003,-177050,-157811.5809,411.7092756
-20,244.316706,-176950,-157811.5809,411.766114
-9,148.292898,-176850,-157811.5809,412.1981369
-9,54.128865,-176750,-157811.5809,412.3089212
-2,37.309921,-176650,-157811.5809,412.4197056
-2,60.467502,-176550,-157811.5809,412.5304899
0,43.590633,-176450,-157811.5809,412.6412742
-167.147614,1938.068077,-178650,-157711.5809,410.6480521
-142.70282,1839.10679,-178550,-157711.5809,410.7048905
-89.713127,1740.26426,-178450,-157711.5809,410.7617289
-83.168907,1641.561941,-178350,-157711.5809,410.8185673
-79.07309,1543.026738,-178250,-157711.5809,410.8754057
-75.175507,1444.692849,-178150,-157711.5809,410.9322441
-70.258125,1346.604373,-178050,-157711.5809,410.9890825
-66.354454,1247.913782,-177950,-157711.5809,411.0459209
-62.01078,1148.733623,-177850,-157711.5809,411.1027593
-57.909569,1049.70904,-177750,-157711.5809,411.1595977
-54.418201,950.888636,-177650,-157711.5809,411.2164361
-50.436172,852.343434,-177550,-157711.5809,411.2732745
-42.739101,754.181318,-177450,-157711.5809,411.3301129
-34.976639,656.574132,-177350,-157711.5809,411.3869513
-36.47168,559.812221,-177250,-157711.5809,411.4437897
-27.704102,464.424217,-177150,-157711.5809,411.5006281
-24.322889,370.251176,-177050,-157711.5809,411.5574665
-20.060078,277.615284,-176950,-157711.5809,411.6143049
-9,192.008917,-176850,-157711.5809,411.6711433
-9,123.512218,-176750,-157711.5809,411.7279817
-2,116.803224,-176650,-157711.5809,412.2774574
-2,124.020513,-176550,-157711.5809,409.8480417
0,35.949094,-176450,-157711.5809,409.6790122
0,13.635025,-176350,-157711.5809,409.5099828
0,3.596738,-176050,-157711.5809,408.608962
0,38.065974,-175950,-157711.5809,408.4428042
0,34.637231,-175850,-157711.5809,408.2766465
-183.076477,1954.581473,-178650,-157611.5809,410.4962431
-131.516373,1855.825284,-178550,-157611.5809,410.5530815
-107.940117,1756.811775,-178450,-157611.5809,410.6099199
-90.707893,1657.916688,-178350,-157611.5809,410.6667583
-83.866249,1559.162556,-178250,-157611.5809,410.7235967
-74.188789,1460.57797,-178150,-157611.5809,410.7804351
-69.806091,1362.199742,-178050,-157611.5809,410.8372735
-65.489494,1264.076053,-177950,-157611.5809,410.8941119
-61.381096,1166.271152,-177850,-157611.5809,410.9509503
-57.396248,1068.872551,-177750,-157611.5809,411.0077887
-53.969219,972.002398,-177650,-157611.5809,411.0646271
-51.42297,875.836053,-177550,-157611.5809,411.1214655
-46.843205,780.633667,-177450,-157611.5809,411.1783039
-40.949726,686.470635,-177350,-157611.5809,411.2351423
-36.241798,592.643439,-177250,-157611.5809,411.2919807
-24.77371,501.209096,-177150,-157611.5809,411.3488191
-24.465899,413.757019,-177050,-157611.5809,411.4056575
-21,332.088396,-176950,-157611.5809,411.4624959
-14,262.05043,-176850,-157611.5809,410.4603002
-14,216.928912,-176750,-157611.5809,410.2981892
-8,213.180389,-176650,-157611.5809,410.1360781
-8,176.915396,-176550,-157611.5809,409.7735413
-2,102.743691,-176450,-157611.5809,409.6045119
-2,17.223737,-176350,-157611.5809,409.4354824
-1,32.450714,-176250,-157611.5809,409.266453
-1,23.203568,-176050,-157611.5809,408.5672995
-1,115.572438,-175950,-157611.5809,408.4011418
-1,117.936707,-175850,-157611.5809,408.234984
-1,26.672678,-175750,-157611.5809,408.0688262
-216.175705,1970.377328,-178650,-157511.5809,410.344434
-184.503403,1872.080913,-178550,-157511.5809,410.4012724
-163.060272,1773.974937,-178450,-157511.5809,410.4581108
-153.679764,1676.09284,-178350,-157511.5809,410.5149492
-105.777428,1578.476271,-178250,-157511.5809,410.5717876
-88.881294,1481.17773,-178150,-157511.5809,410.628626
-87.121483,1384.264281,-178050,-157511.5809,410.6854644
-66.354027,1287.822864,-177950,-157511.5809,410.7423028
-62.622421,1191.968062,-177850,-157511.5809,410.7991412
-59.406601,1096.853678,-177750,-157511.5809,410.8559796
-54.570469,1002.690442,-177650,-157511.5809,410.912818
-50.125,908.505501,-177550,-157511.5809,410.9696564
-48.089806,815.700042,-177450,-157511.5809,411.0264948
-39.014767,724.81092,-177350,-157511.5809,411.0833332
-35.175236,636.659393,-177250,-157511.5809,411.1401716
-22.293749,552.508404,-177150,-157511.5809,411.19701
-26.698126,472.967084,-177050,-157511.5809,410.7020831
-22.051483,402.598544,-176950,-157511.5809,410.5399721
-14.993711,347.092657,-176850,-157511.5809,410.377861
-14,314.421752,-176750,-157511.5809,410.21575
-8,311.847339,-176650,-157511.5809,409.8680704
-8,235.781159,-176550,-157511.5809,409.6990409
-2,156.82135,-176450,-157511.5809,409.5300115
-2,116.589523,-176350,-157511.5809,409.3609821
-1,125.862777,-176250,-157511.5809,409.1919526
-1,72.145273,-176150,-157511.5809,408.6917948
-1,95.120176,-176050,-157511.5809,408.525637
-1,163.823223,-175950,-157511.5809,408.3594793
-1,159.425007,-175850,-157511.5809,408.1933215
-1,77.336101,-175750,-157511.5809,408.0271638
0,21.369124,-175650,-157511.5809,407.861006
-212,1990.725063,-178650,-157411.5809,410.1926249
-212,1893.485254,-178550,-157411.5809,410.2494633
-233.946442,1796.548507,-178450,-157411.5809,410.3063017
-201.026871,1699.966667,-178350,-157411.5809,410.3631401
-176.786255,1603.803853,-178250,-157411.5809,410.4199785
-148.391846,1508.140222,-178150,-157411.5809,410.4768169
-90.464806,1413.07716,-178050,-157411.5809,410.5336553
-67.885544,1318.744552,-177950,-157411.5809,410.5904937
-64.255623,1224.556346,-177850,-157411.5809,410.6473321
-61.681091,1131.159828,-177750,-157411.5809,410.7041705
-58.873203,1038.9932,-177650,-157411.5809,410.7610089
-44.529572,948.41509,-177550,-157411.5809,410.8178473
-42.503517,859.92761,-177450,-157411.5809,410.8746857
-39.895157,774.247898,-177350,-157411.5809,410.9315241
-37.227577,691.899774,-177250,-157411.5809,410.943866
-35.465313,614.095287,-177150,-157411.5809,410.781755
-20.675859,543.599804,-177050,-157411.5809,410.619644
-25.924257,483.620174,-176950,-157411.5809,410.4575329
-24.765274,438.493099,-176850,-157411.5809,410.2954219
-12.073399,413.114903,-176750,-157411.5809,410.1333108
-14,374.017424,-176650,-157411.5809,409.79357
-14,298.142943,-176550,-157411.5809,409.6245406
-8,240.602152,-176450,-157411.5809,409.4555111
-8,216.540011,-176350,-157411.5809,409.2864817
-6,200.780986,-176250,-157411.5809,408.8162901
-6,171.447135,-176150,-157411.5809,408.6501323
-5,186.146148,-176050,-157411.5809,408.4839746
-5,234.170185,-175950,-157411.5809,408.3178168
-2,218.343659,-175850,-157411.5809,408.151659
-2,136.694318,-175750,-157411.5809,407.9855013
-1,69.576333,-175650,-157411.5809,407.8193435
-1,8.128622,-175550,-157411.5809,407.6531858
-212,2015.833758,-178650,-157311.5809,410.0408158
-212,1919.866107,-178550,-157311.5809,410.0976542
-225.39856,1824.331658,-178450,-157311.5809,410.1544926
-206.622299,1729.302209,-178350,-157311.5809,410.211331
-198.782104,1634.865824,-178250,-157311.5809,410.2681694
-161.631683,1540.6798,-178150,-157311.5809,410.3250078
-126.738518,1446.954926,-178050,-157311.5809,410.3818462
-73.727692,1354.128085,-177950,-157311.5809,410.4386846
-66.746758,1262.397395,-177850,-157311.5809,410.495523
-63.401794,1172.020262,-177750,-157311.5809,410.5523614
-55.817032,1083.3355,-177650,-157311.5809,410.6091998
-47.964104,996.794923,-177550,-157311.5809,410.6660382
-45.373596,913.00789,-177450,-157311.5809,411.185649
-43.147575,831.949792,-177350,-157311.5809,411.0235379
-41.144688,755.333159,-177250,-157311.5809,410.8614269
-37.45258,684.774348,-177150,-157311.5809,410.6993158
-28.717657,622.337234,-177050,-157311.5809,410.5372048
-31.541679,570.693751,-176950,-157311.5809,410.3750938
-23.830626,532.990697,-176850,-157311.5809,410.2129827
-19.152422,512.315145,-176750,-157311.5809,409.8880991
-20.028086,439.528717,-176650,-157311.5809,409.7190697
-15.744374,377.075157,-176550,-157311.5809,409.5500402
-8,333.445431,-176450,-157311.5809,409.3810108
-8,316.521779,-176350,-157311.5809,409.2119813
-6,291.1779,-176250,-157311.5809,408.7746276
-6,271.189408,-176150,-157311.5809,408.6084698
-5,282.289044,-176050,-157311.5809,408.4423121
-5,318.670015,-175950,-157311.5809,408.2761543
-7.477578,276.405673,-175850,-157311.5809,408.1099966
-2,206.480513,-175750,-157311.5809,407.9438388
-1,143.18371,-175650,-157311.5809,407.777681
-1,54.639548,-175550,-157311.5809,408.2619266
-146.945786,1856.838777,-178450,-157211.5809,410.0026835
-131.052383,1762.905147,-178350,-157211.5809,410.0595219
-130.526993,1669.676277,-178250,-157211.5809,410.1163603
-144.026871,1577.277142,-178150,-157211.5809,410.1731987
-135.042648,1485.862542,-178050,-157211.5809,410.2300371
-79.396057,1395.625955,-177950,-157211.5809,410.2868755
-68.499176,1306.811432,-177850,-157211.5809,410.3437139
-63.846016,1219.729655,-177750,-157211.5809,411.5895429
-54.053787,1134.779601,-177650,-157211.5809,411.4274319
-49.959103,1052.220458,-177550,-157211.5809,411.2653208
-47.155861,972.396841,-177450,-157211.5809,411.1032098
-45.667812,896.628876,-177350,-157211.5809,410.9410988
-44.128868,826.033333,-177250,-157211.5809,410.7789877
-40.386131,762.049075,-177150,-157211.5809,410.6168767
-35.745625,706.474711,-177050,-157211.5809,410.4547656
-33.180626,661.433475,-176950,-157211.5809,410.2926546
-29.046406,629.191519,-176850,-157211.5809,410.1305436
-26.077461,580.931813,-176750,-157211.5809,409.8135987
-22.412735,516.2189,-176650,-157211.5809,409.6445693
-17.908007,464.200532,-176550,-157211.5809,409.4755399
-14,429.514045,-176450,-157211.5809,409.3065104
-14,416.5123,-176350,-157211.5809,409.137481
-12,386.336816,-176250,-157211.5809,408.7329651
-12.005,371.070438,-176150,-157211.5809,408.5668074
-9.835859,380.173937,-176050,-157211.5809,408.4006496
-10.73793,409.037012,-175950,-157211.5809,408.2344918
-9.147226,347.026711,-175850,-157211.5809,408.0683341
-5.668555,277.816695,-175750,-157211.5809,407.9021763
-1,185.735425,-175650,-157211.5809,408.1100828
-1,93.466909,-175550,-157211.5809,408.1046345
-98.572418,1892.606452,-178450,-157111.5809,409.8508745
-86.378517,1800.539778,-178350,-157111.5809,409.9077129
-84.993713,1709.364738,-178250,-157111.5809,409.9645513
-126,1619.231953,-178150,-157111.5809,410.0213897
-92.403084,1530.325596,-178050,-157111.5809,410.0782281
-74.431213,1442.872393,-177950,-157111.5809,411.8313258
-67.84668,1357.153291,-177850,-157111.5809,411.6692148
-63.643867,1273.518499,-177750,-157111.5809,411.5071038
-59.076134,1191.882146,-177650,-157111.5809,411.3449927
-52.383595,1113.090641,-177550,-157111.5809,411.1828817
-52.429649,1037.958815,-177450,-157111.5809,411.0207706
-49.175743,967.339768,-177350,-157111.5809,410.8586596
-46.185703,902.293717,-177250,-157111.5809,410.6965486
-41.71664,844.109991,-177150,-157111.5809,410.5344375
-37.768944,794.298056,-177050,-157111.5809,410.3723265
-19.860664,754.517811,-176950,-157111.5809,410.2102154
-28.212267,722.342059,-176850,-157111.5809,409.9081278
-23.686796,656.33698,-176750,-157111.5809,409.7390984
-21.712618,599.815315,-176650,-157111.5809,409.5700689
-20.186172,555.678498,-176550,-157111.5809,409.4010395
-16.934767,527.047222,-176450,-157111.5809,409.2320101
-15.776172,514.12506,-176350,-157111.5809,408.8574604
-14.487578,483.453928,-176250,-157111.5809,408.6913026
-15.675548,471.001958,-176150,-157111.5809,408.5251449
-14.333906,478.277205,-176050,-157111.5809,408.3589871
-9.874336,488.078758,-175950,-157111.5809,408.1928294
-9.853125,409.293124,-175850,-157111.5809,407.9636873
-7.612305,313.543558,-175750,-157111.5809,407.9582389
-1,218.166875,-175650,-157111.5809,407.9527906
-1,124.721709,-175550,-157111.5809,407.9473423
0,30.910661,-175450,-157111.5809,407.941894
-84.490623,1932.891129,-178450,-157011.5809,409.6990654
-105,1842.838145,-178350,-157011.5809,409.7559038
-94,1753.863376,-178250,-157011.5809,409.8127422
-94,1666.139567,-178150,-157011.5809,412.0731088
-73.61203,1579.875111,-178050,-157011.5809,411.9109977
-69.128746,1495.322601,-177950,-157011.5809,411.7488867
-65.684021,1412.660782,-177850,-157011.5809,411.5867756
-62.369843,1331.915242,-177750,-157011.5809,411.4246646
-59.383476,1253.948139,-177650,-157011.5809,411.2625536
-54.717499,1179.310672,-177550,-157011.5809,411.1004425
-52.929104,1108.67551,-177450,-157011.5809,410.9383315
-49.787071,1042.856228,-177350,-157011.5809,410.7762204
-45.352928,982.820857,-177250,-157011.5809,410.6141094
-42.295273,929.690573,-177150,-157011.5809,410.4519984
-32.25375,884.710284,-177050,-157011.5809,410.2898873
-32.47406,849.176079,-176950,-157011.5809,410.1277763
-29.81625,796.915623,-176850,-157011.5809,409.8336275
-25.523516,737.614189,-176750,-157011.5809,409.664598
-25.081993,687.804385,-176650,-157011.5809,409.4955686
-16.91543,649.673036,-176550,-157011.5809,409.3265391
-20.027775,625.360084,-176450,-157011.5809,409.1575097
-19.30172,607.285883,-176350,-157011.5809,408.8157979
-16.268671,581.549023,-176250,-157011.5809,408.6496402
-17.072735,570.957458,-176150,-157011.5809,408.4834824
-15.8725,576.973707,-176050,-157011.5809,408.3173246
-12.994141,486.230107,-175950,-157011.5809,407.8118434
-9.820156,391.716522,-175850,-157011.5809,407.8063951
-7.848867,300.772256,-175750,-157011.5809,407.8009468
-3,216.973363,-175650,-157011.5809,407.7954985
-3,152.291509,-175550,-157011.5809,407.7900501
-1,76.620959,-175450,-157011.5809,407.7846018
-105,1977.416763,-178450,-156911.5809,409.5472563
-105,1889.487065,-178350,-156911.5809,412.3148917
-94,1802.816042,-178250,-156911.5809,412.1527806
-94,1717.594245,-178150,-156911.5809,411.9906696
-78,1634.04844,-178050,-156911.5809,411.8285586
-67.075897,1552.103619,-177950,-156911.5809,411.6664475
-64.580429,1472.213765,-177850,-156911.5809,411.5043365
-61.834103,1394.919745,-177750,-156911.5809,411.3422254
-59.19297,1320.67741,-177650,-156911.5809,411.1801144
-53.594845,1250.030618,-177550,-156911.5809,411.0180034
-48.038086,1183.623365,-177450,-156911.5809,410.8558923
-48.17469,1122.208535,-177350,-156911.5809,410.6937813
-40.709335,1066.648828,-177250,-156911.5809,410.5316702
-41.053085,1017.903457,-177150,-156911.5809,410.3695592
-32.344646,976.992923,-177050,-156911.5809,410.2074482
-24.325274,937.747721,-176950,-156911.5809,409.9281565
-28.719219,876.567721,-176850,-156911.5809,409.7591271
-26.235859,823.025608,-176750,-156911.5809,409.5900977
-25.80039,778.698486,-176650,-156911.5809,409.4210682
-19.48164,745.232523,-176550,-156911.5809,409.2520388
-22.373125,724.135135,-176450,-156911.5809,409.0830093
-22.383789,702.330199,-176350,-156911.5809,408.7741354
-20.664961,680.199112,-176250,-156911.5809,408.6079777
-20.547148,657.704642,-176150,-156911.5809,408.4418199
-17.885,559.378245,-176050,-156911.5809,407.6599996
-13,461.594422,-175950,-156911.5809,407.6545513
-12.002617,365.013425,-175850,-156911.5809,407.6491029
-7.670078,268.272358,-175750,-156911.5809,407.6436546
-3,170.270886,-175650,-156911.5809,407.6382063
-3,77.551863,-175550,-156911.5809,407.632758
-1,15.14476,-175450,-156911.5809,407.6273097
-86,2025.903747,-178450,-156811.5809,412.3945636
-86,1940.172751,-178350,-156811.5809,412.2324525
-78,1855.870312,-178250,-156811.5809,412.0703415
-78,1773.147746,-178150,-156811.5809,411.9082304
-69,1691.874938,-178050,-156811.5809,411.7461194
-65.748123,1612.708446,-177950,-156811.5809,411.5840084
-64.27578,1535.974041,-177850,-156811.5809,411.4218973
-61.744766,1462.054712,-177750,-156811.5809,411.2597863
-60.183907,1391.39919,-177650,-156811.5809,411.0976752
-58.562031,1324.529891,-177550,-156811.5809,410.9355642
-52.315937,1262.048793,-177450,-156811.5809,410.7734532
-52.492851,1204.638901,-177350,-156811.5809,410.6113421
-47.514454,1153.057937,-177250,-156811.5809,410.4492311
-45.079296,1108.120179,-177150,-156811.5809,410.28712
-39.329647,1070.662438,-177050,-156811.5809,410.125009
-24.871914,1016.202366,-176950,-156811.5809,409.8536562
-26.102501,960.035119,-176850,-156811.5809,409.6846267
-24.807188,911.409683,-176750,-156811.5809,409.5155973
-22.156914,871.589233,-176650,-156811.5809,409.3465679
-24.508827,841.824193,-176550,-156811.5809,409.1775384
-19.142538,823.206021,-176450,-156811.5809,408.8986307
-24.497852,798.585796,-176350,-156811.5809,408.732473
-23.401796,747.853256,-176250,-156811.5809,408.5663152
-21.175468,647.873989,-176150,-156811.5809,407.5081557
-18.226875,547.902289,-176050,-156811.5809,407.5027074
-15.899961,447.943223,-175950,-156811.5809,407.4972591
-11.689375,348.007679,-175850,-156811.5809,407.4918108
-9.061172,248.124077,-175750,-156811.5809,407.4863625
-4,148.39734,-175650,-156811.5809,407.4809141
-4,49.506944,-175550,-156811.5809,407.4754658
-86,2078.074813,-178450,-156711.5809,412.3121244
-86,1994.587486,-178350,-156711.5809,412.1500134
-78,1912.450846,-178250,-156711.5809,411.9879023
-78,1831.899551,-178150,-156711.5809,411.8257913
-69,1753.35213,-178050,-156711.5809,411.6636802
-69,1677.090163,-177950,-156711.5809,411.5015692
-63.488163,1603.439784,-177850,-156711.5809,411.3394582
-62.022343,1532.7775,-177750,-156711.5809,411.1773471
-59.212616,1465.535599,-177650,-156711.5809,411.0152361
-57.964844,1402.206232,-177550,-156711.5809,410.853125
-51.471912,1343.342861,-177450,-156711.5809,410.691014
-48.709217,1289.557198,-177350,-156711.5809,410.528903
-50.884609,1241.50936,-177250,-156711.5809,410.3667919
-40.646523,1199.888835,-177150,-156711.5809,410.2046809
-38.901955,1156.27139,-177050,-156711.5809,409.9481853
-32.826015,1098.163789,-176950,-156711.5809,409.7791558
-32.128166,1046.405222,-176850,-156711.5809,409.6101264
-27.506836,1001.980075,-176750,-156711.5809,409.4410969
-28.027031,965.900746,-176650,-156711.5809,409.2720675
-27.54582,939.129614,-176550,-156711.5809,409.1030381
-25.949844,922.477433,-176450,-156711.5809,408.8569682
-26.660664,852.052574,-176350,-156711.5809,408.6908105
-24.468437,752.628595,-176250,-156711.5809,407.3563119
-22.197735,653.380452,-176150,-156711.5809,407.3508636
-19.929296,554.402587,-176050,-156711.5809,407.3454153
-16.705976,455.871079,-175950,-156711.5809,407.3399669
-11.595469,358.154511,-175850,-156711.5809,407.3345186
-9.42711,262.165724,-175750,-156711.5809,407.3290703
-4,170.826154,-175650,-156711.5809,407.323622
-4,84.337571,-175550,-156711.5809,407.3181737
-71,1972.123506,-178250,-156611.5809,411.9054632
-71,1894.111625,-178150,-156611.5809,411.7433521
-65,1818.253716,-178050,-156611.5809,411.5812411
-65,1744.830737,-177950,-156611.5809,411.41913
-60.264103,1674.163082,-177850,-156611.5809,411.257019
-60.398556,1606.614375,-177750,-156611.5809,411.094908
-59.474728,1542.594398,-177650,-156611.5809,410.9327969
-57.249142,1482.560353,-177550,-156611.5809,410.7706859
-55.042461,1427.015391,-177450,-156611.5809,410.6085748
-52.509766,1376.503052,-177350,-156611.5809,410.4464638
-43.150703,1331.596176,-177250,-156611.5809,410.2843528
-43.733868,1292.878997,-177150,-156611.5809,410.1222417
-30.478556,1237.036777,-177050,-156611.5809,409.8736849
-33.056484,1182.903279,-176950,-156611.5809,409.7046555
-31.135664,1135.015572,-176850,-156611.5809,409.535626
-27.711485,1094.194009,-176750,-156611.5809,409.3665966
-30.763788,1061.25431,-176650,-156611.5809,409.1975671
-29.577852,1036.947873,-176550,-156611.5809,409.0285377
-28.74297,965.765337,-176450,-156611.5809,408.8153058
-26.77746,867.847278,-176350,-156611.5809,407.2044681
